timestamp,open,high,low,close,volume
2018-03-29 14:33:00,1043.5200,1043.5200,1043.5200,1043.5200,100
2018-03-29 14:32:00,1043.1200,1043.4800,1042.5700,1043.4800,300
2018-03-29 14:31:00,1044.6000,1044.6500,1043.1800,1043.3400,3443
2018-03-29 14:30:00,1042.3203,1043.9400,1042.3203,1043.4950,1120
2018-03-29 14:29:00,1042.3400,1042.9600,1042.3400,1042.9600,700
2018-03-29 14:28:00,1042.0000,1042.1600,1040.9500,1041.8700,1600
2018-03-29 14:27:00,1041.0200,1041.8300,1040.6200,1041.8300,1111
2018-03-29 14:26:00,1039.9500,1041.0500,1039.9500,1041.0500,2955
2018-03-29 14:25:00,1040.1700,1040.1700,1039.6400,1039.6400,620
2018-03-29 14:24:00,1041.4800,1041.4800,1040.2300,1040.2900,1300
2018-03-29 14:23:00,1041.0100,1041.9391,1040.2800,1041.0300,2300
2018-03-29 14:22:00,1042.2000,1042.4400,1041.2900,1041.4300,2436
2018-03-29 14:21:00,1041.0300,1042.7000,1040.9900,1042.7000,1362
2018-03-29 14:20:00,1039.6100,1040.4500,1039.6100,1040.4500,700
2018-03-29 14:19:00,1040.0800,1040.0800,1039.3900,1039.3900,200
2018-03-29 14:18:00,1041.0100,1041.0100,1039.1200,1040.0650,5705
2018-03-29 14:17:00,1041.3000,1042.2200,1041.1800,1041.6400,2814
2018-03-29 14:16:00,1042.9700,1043.4000,1041.1700,1041.4800,4000
2018-03-29 14:15:00,1042.3700,1043.2300,1042.0850,1042.4200,2000
2018-03-29 14:14:00,1043.8500,1044.0100,1042.0400,1042.0600,4900
2018-03-29 14:13:00,1044.0700,1044.3400,1043.5500,1043.6900,2550
2018-03-29 14:12:00,1044.2500,1044.6500,1043.6800,1043.6900,4869
2018-03-29 14:11:00,1043.1450,1043.5600,1042.7000,1043.5600,2985
2018-03-29 14:10:00,1043.9900,1043.9900,1042.7000,1043.1900,2700
2018-03-29 14:09:00,1043.5300,1044.0000,1043.1400,1043.1400,1923
2018-03-29 14:08:00,1044.0500,1044.2000,1043.0400,1043.6550,3141
2018-03-29 14:07:00,1042.7643,1044.0000,1042.7643,1043.8800,1823
2018-03-29 14:06:00,1042.3000,1043.3100,1042.0100,1042.6300,2001
2018-03-29 14:05:00,1041.8400,1042.0750,1041.8400,1042.0750,1400
2018-03-29 14:04:00,1040.8700,1041.9699,1040.7300,1041.9699,900
2018-03-29 14:03:00,1042.6200,1042.8000,1041.0000,1041.0000,3594
2018-03-29 14:02:00,1041.8900,1042.6100,1041.8600,1042.6100,2227
2018-03-29 14:01:00,1043.4700,1043.5300,1041.6600,1041.6600,5256
2018-03-29 14:00:00,1042.9700,1043.1600,1042.5800,1043.1600,1700
2018-03-29 13:59:00,1043.8100,1044.0300,1043.2350,1043.5700,4553
2018-03-29 13:58:00,1043.4400,1043.7200,1043.2000,1043.5900,1100
2018-03-29 13:57:00,1042.0400,1044.0000,1042.0400,1043.6150,9283
2018-03-29 13:56:00,1041.7000,1042.1450,1041.5300,1042.0900,1250
2018-03-29 13:55:00,1041.9100,1041.9100,1041.6600,1041.6623,300
2018-03-29 13:54:00,1042.5850,1042.6000,1041.2610,1041.7824,1665
2018-03-29 13:53:00,1042.7900,1043.2649,1042.4800,1042.4800,3161
2018-03-29 13:52:00,1042.7518,1043.1300,1042.0100,1042.9020,2826
2018-03-29 13:51:00,1042.4800,1042.9099,1042.0601,1042.6877,2100
2018-03-29 13:50:00,1041.8750,1042.7100,1041.5000,1042.2300,11355
2018-03-29 13:49:00,1042.2400,1042.5500,1041.6100,1041.7100,5100
2018-03-29 13:48:00,1041.1340,1042.1500,1041.1340,1042.1500,2300
2018-03-29 13:47:00,1041.0600,1041.4500,1040.4900,1041.0500,2143
2018-03-29 13:46:00,1042.1000,1042.1050,1041.2000,1041.7100,2425
2018-03-29 13:45:00,1041.4900,1041.8300,1041.4500,1041.8300,1117
2018-03-29 13:44:00,1040.5800,1041.4200,1040.4200,1041.4200,700
2018-03-29 13:43:00,1040.7400,1040.8000,1040.0100,1040.5500,2588
2018-03-29 13:42:00,1039.9900,1041.0000,1039.9000,1041.0000,6500
2018-03-29 13:41:00,1039.9100,1040.5100,1039.3500,1039.9500,9519
2018-03-29 13:40:00,1039.5200,1040.6500,1039.1400,1040.1500,2990
2018-03-29 13:39:00,1039.3500,1040.3050,1039.3500,1039.9200,1781
2018-03-29 13:38:00,1037.6000,1039.2419,1037.6000,1039.2419,928
2018-03-29 13:37:00,1037.5700,1037.8150,1037.0400,1037.2763,1323
2018-03-29 13:36:00,1037.3900,1037.8850,1037.0400,1037.5100,2700
2018-03-29 13:35:00,1038.6000,1038.6850,1037.6624,1037.6624,2331
2018-03-29 13:34:00,1038.7350,1038.8600,1037.4200,1038.6000,3273
2018-03-29 13:33:00,1038.0050,1039.5000,1038.0050,1038.7050,6661
2018-03-29 13:32:00,1036.9437,1038.4500,1036.7500,1038.4500,2600
2018-03-29 13:31:00,1037.8100,1038.5300,1036.8953,1036.9600,4285
2018-03-29 13:30:00,1035.8636,1037.1400,1035.8636,1037.1300,1480
2018-03-29 13:29:00,1035.4700,1036.3800,1035.4500,1035.4500,8237
2018-03-29 13:28:00,1034.0300,1035.3100,1033.5100,1035.1347,3813
2018-03-29 13:27:00,1034.0700,1034.1350,1033.6300,1033.8400,3238
2018-03-29 13:26:00,1034.2200,1034.9700,1033.9100,1034.8300,2256
2018-03-29 13:25:00,1034.0000,1034.2300,1033.6600,1034.2300,760
2018-03-29 13:24:00,1033.1200,1033.3000,1032.5484,1032.9500,3058
2018-03-29 13:23:00,1034.4300,1034.4300,1032.8200,1032.8200,2485
2018-03-29 13:22:00,1034.0200,1034.1600,1033.5100,1034.0600,2810
2018-03-29 13:21:00,1034.8700,1034.8700,1033.7100,1033.7100,1300
2018-03-29 13:20:00,1034.5900,1035.4600,1034.2400,1034.5200,2731
2018-03-29 13:19:00,1034.1725,1034.4700,1033.6600,1034.3800,2132
2018-03-29 13:18:00,1033.9200,1034.2700,1033.8700,1034.2700,900
2018-03-29 13:17:00,1033.6000,1034.4600,1033.6000,1034.2101,1851
2018-03-29 13:16:00,1033.5100,1033.6900,1033.2600,1033.5250,1800
2018-03-29 13:15:00,1034.1600,1034.1600,1033.0400,1033.0400,2700
2018-03-29 13:14:00,1033.3600,1034.0600,1033.1500,1034.0550,900
2018-03-29 13:13:00,1033.2100,1034.5000,1033.2100,1033.5850,2100
2018-03-29 13:12:00,1033.1790,1033.1790,1032.8100,1032.8100,740
2018-03-29 13:11:00,1032.5200,1032.5200,1032.0900,1032.1919,1246
2018-03-29 13:10:00,1031.8300,1032.9300,1031.8300,1032.5400,2202
2018-03-29 13:09:00,1031.9400,1032.3799,1031.3150,1032.2900,5900
2018-03-29 13:08:00,1032.7900,1032.7900,1031.3700,1031.3700,2000
2018-03-29 13:07:00,1032.4700,1033.0200,1032.0700,1032.5800,4500
2018-03-29 13:06:00,1033.1500,1033.1500,1032.4600,1032.4600,2000
2018-03-29 13:05:00,1034.1100,1034.4700,1033.0900,1033.2000,1651
2018-03-29 13:04:00,1035.6500,1035.6500,1034.2066,1034.4600,1176
2018-03-29 13:03:00,1036.4500,1036.4500,1035.3500,1035.6600,2751
2018-03-29 13:02:00,1036.1100,1036.5300,1035.6900,1036.0800,2100
2018-03-29 13:01:00,1036.0800,1036.8600,1035.9100,1036.3423,2400
2018-03-29 13:00:00,1036.2900,1036.2900,1035.5300,1035.5300,800
2018-03-29 12:59:00,1036.3200,1036.3200,1035.2700,1035.9200,2799
2018-03-29 12:58:00,1037.1600,1037.4300,1036.4300,1036.4300,4560
2018-03-29 12:57:00,1036.5300,1037.1700,1036.4700,1037.1700,1400
2018-03-29 12:56:00,1036.9097,1037.1695,1036.4400,1037.0100,3642
2018-03-29 12:55:00,1036.6400,1037.6000,1036.4350,1036.8600,5589
2018-03-29 12:54:00,1035.8950,1036.6000,1035.8438,1036.3500,2169
2018-03-29 12:53:00,1034.4000,1036.2300,1034.4000,1035.7150,500
2018-03-29 12:52:00,1033.6800,1034.3990,1033.4100,1034.3990,890
2018-03-29 12:51:00,1033.4900,1033.6300,1033.1450,1033.4025,5797
2018-03-29 12:50:00,1034.3150,1034.3150,1033.4100,1033.4100,3645
2018-03-29 12:49:00,1034.2300,1034.2300,1033.7100,1033.7100,1261
2018-03-29 12:48:00,1033.9900,1034.2500,1033.9900,1034.2100,500
2018-03-29 12:47:00,1033.8500,1034.2700,1033.8500,1034.1500,300
2018-03-29 12:46:00,1034.5000,1035.0500,1034.2974,1034.3400,2095
2018-03-29 12:45:00,1034.2719,1034.2719,1033.9800,1034.2400,1225
2018-03-29 12:44:00,1033.1700,1034.5700,1032.9500,1034.2650,1790
2018-03-29 12:43:00,1033.8800,1033.8800,1032.6400,1033.4000,4608
2018-03-29 12:42:00,1034.5300,1034.6000,1033.4100,1033.7700,1731
2018-03-29 12:41:00,1036.5050,1036.8100,1035.0000,1035.0000,3176
2018-03-29 12:40:00,1037.3900,1037.3900,1036.7900,1037.1000,1600
2018-03-29 12:38:00,1037.3100,1037.3100,1036.6900,1036.9900,3200
2018-03-29 12:37:00,1036.1100,1037.2300,1036.0900,1037.2300,2655
2018-03-29 12:36:00,1036.8000,1037.1000,1036.0800,1036.4540,1741
2018-03-29 12:35:00,1036.4300,1036.5350,1036.0600,1036.0600,900
2018-03-29 12:34:00,1035.8500,1036.4600,1035.8303,1036.0900,490
2018-03-29 12:33:00,1036.0300,1037.1200,1035.6600,1036.0700,4417
2018-03-29 12:32:00,1036.4978,1036.5600,1035.9700,1036.4100,2190
2018-03-29 12:31:00,1036.6850,1036.6850,1036.1400,1036.1400,1216
2018-03-29 12:30:00,1036.7000,1037.4400,1036.1097,1036.1097,3456
2018-03-29 12:29:00,1035.1300,1036.9900,1035.1300,1036.2500,2822
2018-03-29 12:28:00,1033.7500,1035.0800,1033.6400,1035.0200,2627
2018-03-29 12:27:00,1033.2900,1033.4000,1033.2900,1033.3750,600
2018-03-29 12:26:00,1034.0800,1034.0800,1032.9750,1033.0300,2000
2018-03-29 12:25:00,1032.2000,1033.9900,1031.9000,1033.3800,2326
2018-03-29 12:24:00,1032.4800,1032.7100,1032.0700,1032.4250,2220
2018-03-29 12:23:00,1033.0300,1033.0300,1032.0100,1032.1175,900
2018-03-29 12:22:00,1033.9400,1033.9400,1033.1235,1033.1708,2337
2018-03-29 12:21:00,1034.0600,1034.2990,1033.4725,1033.4725,3349
2018-03-29 12:20:00,1033.3100,1034.1550,1033.2300,1033.6250,2477
2018-03-29 12:19:00,1032.5800,1033.0200,1032.0400,1033.0200,2515
2018-03-29 12:18:00,1033.3708,1033.3708,1032.0800,1032.0800,1380
2018-03-29 12:17:00,1032.2400,1033.2400,1031.8500,1033.2350,3200
2018-03-29 12:16:00,1031.9500,1031.9500,1031.1300,1031.7700,1300
2018-03-29 12:15:00,1031.6500,1032.4000,1031.6500,1032.2050,1024
2018-03-29 12:14:00,1031.5300,1032.8100,1031.3925,1031.9900,3360
2018-03-29 12:13:00,1031.4403,1031.7500,1031.4403,1031.5300,390
2018-03-29 12:12:00,1030.2800,1032.0800,1029.7897,1032.0000,3576
2018-03-29 12:11:00,1029.4800,1029.9210,1029.2000,1029.9210,2236
2018-03-29 12:10:00,1029.7300,1029.9300,1028.4879,1029.7200,6789
2018-03-29 12:09:00,1030.2600,1031.4400,1029.5600,1030.2000,4926
2018-03-29 12:08:00,1031.8650,1031.8650,1030.6100,1030.6100,900
2018-03-29 12:07:00,1030.6900,1032.7900,1030.6900,1032.7900,5400
2018-03-29 12:06:00,1031.0400,1031.2100,1030.0100,1030.9900,2400
2018-03-29 12:05:00,1031.2000,1031.8400,1030.8500,1031.4400,2770
2018-03-29 12:04:00,1033.6200,1033.7800,1031.4900,1031.5100,5331
2018-03-29 12:03:00,1034.9800,1035.3300,1033.6150,1034.1250,2600
2018-03-29 12:02:00,1036.0100,1036.0100,1034.5150,1034.9300,2154
2018-03-29 12:01:00,1037.1000,1037.8900,1036.2973,1036.3000,2000
2018-03-29 12:00:00,1037.5300,1037.5300,1036.4700,1036.5900,500
2018-03-29 11:59:00,1037.4500,1037.4600,1036.4800,1037.4050,855
2018-03-29 11:58:00,1038.3900,1038.3900,1037.6300,1037.9250,3592
2018-03-29 11:57:00,1038.2900,1038.7300,1037.4610,1038.3950,1853
2018-03-29 11:56:00,1037.4296,1038.2800,1037.4000,1037.6300,5192
2018-03-29 11:55:00,1038.2900,1038.7350,1037.5300,1037.5800,1700
2018-03-29 11:54:00,1038.4260,1039.0800,1038.4100,1038.9700,1649
2018-03-29 11:53:00,1037.8300,1037.9300,1037.0500,1037.9300,2873
2018-03-29 11:52:00,1038.4850,1038.7100,1037.4100,1037.4100,6776
2018-03-29 11:51:00,1037.3800,1038.7750,1037.3600,1038.1900,3250
2018-03-29 11:50:00,1037.3400,1037.4150,1036.9491,1037.3800,1550
2018-03-29 11:49:00,1037.6692,1037.8500,1036.8000,1037.4450,3113
2018-03-29 11:48:00,1036.5500,1037.8300,1036.5500,1037.8076,2300
2018-03-29 11:47:00,1035.6200,1037.0650,1035.2600,1037.0150,2100
2018-03-29 11:46:00,1036.9600,1036.9600,1035.3200,1035.3200,2500
2018-03-29 11:45:00,1035.8800,1036.6900,1035.8100,1036.6900,1100
2018-03-29 11:44:00,1036.9800,1037.3200,1035.5600,1036.3800,2400
2018-03-29 11:43:00,1036.5100,1037.8200,1035.8100,1037.5200,6221
2018-03-29 11:42:00,1034.9800,1036.6450,1034.9209,1036.6200,5148
2018-03-29 11:41:00,1033.5800,1035.1800,1032.7550,1034.5600,7080
2018-03-29 11:40:00,1032.5800,1033.6550,1032.2600,1033.4950,14704
2018-03-29 11:39:00,1035.0600,1035.1900,1032.7500,1032.7500,7303
2018-03-29 11:38:00,1034.0600,1035.0350,1033.3200,1034.8000,6831
2018-03-29 11:37:00,1034.1050,1034.7050,1033.0100,1033.5800,4011
2018-03-29 11:36:00,1035.9362,1036.3800,1033.6200,1034.1050,7318
2018-03-29 11:35:00,1034.8750,1036.0353,1034.5800,1036.0353,7169
2018-03-29 11:34:00,1032.7150,1035.1900,1032.4200,1035.1700,10429
2018-03-29 11:33:00,1035.0000,1035.1400,1032.3350,1032.3800,12130
2018-03-29 11:32:00,1035.8500,1036.7200,1035.2200,1035.2200,3561
2018-03-29 11:31:00,1039.1700,1039.1700,1035.2510,1035.2600,9809
2018-03-29 11:30:00,1038.4000,1039.0500,1037.3000,1039.0500,9486
2018-03-29 11:29:00,1039.6300,1039.7400,1038.3301,1038.3700,4503
2018-03-29 11:28:00,1038.0300,1040.0000,1038.0300,1039.8033,4835
2018-03-29 11:27:00,1037.9650,1039.2200,1037.5200,1038.8800,5072
2018-03-29 11:26:00,1037.4400,1038.3600,1037.1900,1038.3600,5054
2018-03-29 11:25:00,1036.7850,1037.9550,1036.4200,1037.9550,5999
2018-03-29 11:24:00,1038.8400,1039.1000,1036.0000,1036.0000,9085
2018-03-29 11:23:00,1036.5600,1038.7200,1036.3500,1038.7200,2600
2018-03-29 11:22:00,1036.0350,1037.1800,1035.2700,1036.5700,3608
2018-03-29 11:21:00,1037.4900,1037.4900,1036.0300,1036.4250,3555
2018-03-29 11:20:00,1035.4300,1037.0000,1034.6300,1037.0000,4626
2018-03-29 11:19:00,1036.0300,1036.7900,1035.2600,1035.4075,2735
2018-03-29 11:18:00,1037.6300,1037.6350,1035.0110,1035.0110,4005
2018-03-29 11:17:00,1037.4900,1037.9750,1036.9500,1037.1000,2600
2018-03-29 11:16:00,1035.7050,1037.4300,1035.7050,1037.2900,8319
2018-03-29 11:15:00,1034.3750,1036.0100,1033.7200,1035.8050,4651
2018-03-29 11:14:00,1035.0200,1035.6900,1033.9300,1034.2500,8849
2018-03-29 11:13:00,1038.3300,1038.4800,1035.5700,1035.5700,12145
2018-03-29 11:12:00,1041.3300,1041.5500,1038.2500,1038.2500,7989
2018-03-29 11:11:00,1041.1800,1041.7300,1040.0200,1041.3400,6045
2018-03-29 11:10:00,1041.5650,1042.0500,1041.1800,1041.4553,3190
2018-03-29 11:09:00,1040.7600,1042.1526,1040.7600,1040.9050,5765
2018-03-29 11:08:00,1040.0750,1040.9200,1039.4800,1040.6200,4400
2018-03-29 11:07:00,1038.6450,1040.3300,1038.5900,1040.0750,11909
2018-03-29 11:06:00,1039.5600,1039.9600,1038.9200,1039.2100,5900
2018-03-29 11:05:00,1039.3000,1039.8000,1038.6700,1039.4200,9210
2018-03-29 11:04:00,1040.2900,1040.5500,1039.2600,1039.3050,4720
2018-03-29 11:03:00,1039.5100,1040.7800,1039.5100,1039.9000,4550
2018-03-29 11:02:00,1039.5800,1040.0000,1039.3300,1039.4800,6713
2018-03-29 11:01:00,1039.2700,1040.3000,1038.9900,1039.5000,8879
2018-03-29 11:00:00,1038.0200,1039.7500,1037.6100,1039.2850,6996
2018-03-29 10:59:00,1036.5000,1038.2700,1036.5000,1037.5650,9300
2018-03-29 10:58:00,1036.4325,1037.0600,1036.2050,1036.2100,6883
2018-03-29 10:57:00,1036.6100,1036.6100,1035.7900,1036.1800,4100
2018-03-29 10:56:00,1037.4600,1037.7800,1035.4100,1036.5900,16658
2018-03-29 10:55:00,1037.3800,1038.1700,1036.9550,1037.4800,11687
2018-03-29 10:54:00,1034.4300,1037.9600,1034.4300,1037.5900,6155
2018-03-29 10:53:00,1033.6100,1034.6650,1033.5000,1034.4875,6970
2018-03-29 10:52:00,1031.4700,1033.8100,1031.3300,1033.8100,13563
2018-03-29 10:51:00,1031.9900,1032.4100,1031.2425,1031.3550,9516
2018-03-29 10:50:00,1030.6200,1032.6600,1030.2600,1032.6500,13779
2018-03-29 10:49:00,1029.6700,1030.8800,1029.0000,1029.6642,5328
2018-03-29 10:48:00,1029.4200,1029.7300,1028.5400,1029.6300,2960
2018-03-29 10:47:00,1028.6100,1029.4500,1028.0500,1029.4500,5641
2018-03-29 10:46:00,1028.8100,1028.8800,1027.7400,1028.8300,10180
2018-03-29 10:45:00,1028.6100,1029.6600,1028.6100,1029.0143,7300
2018-03-29 10:44:00,1027.6300,1029.8000,1027.6300,1028.8000,12853
2018-03-29 10:43:00,1026.5850,1028.5090,1026.4800,1028.0400,7780
2018-03-29 10:42:00,1024.8500,1026.8800,1024.8200,1026.3897,5065
2018-03-29 10:41:00,1024.4100,1025.7300,1024.4100,1024.9600,10275
2018-03-29 10:40:00,1024.2500,1024.9799,1023.7200,1024.8500,7390
2018-03-29 10:39:00,1024.7900,1024.7900,1023.4200,1024.4300,4547
2018-03-29 10:38:00,1024.3600,1025.1090,1023.5000,1024.7775,7258
2018-03-29 10:37:00,1024.0900,1024.6800,1023.3000,1024.3274,7595
2018-03-29 10:36:00,1024.8199,1025.4000,1023.4950,1023.6700,8932
2018-03-29 10:35:00,1023.2000,1025.0000,1023.2000,1024.7200,8090
2018-03-29 10:34:00,1023.0600,1024.0200,1022.5400,1023.5253,4509
2018-03-29 10:33:00,1021.3700,1024.1300,1021.1500,1023.1100,9115
2018-03-29 10:32:00,1018.1800,1022.0000,1018.1000,1021.4612,8770
2018-03-29 10:31:00,1018.6000,1019.2800,1017.9600,1018.3900,3600
2018-03-29 10:30:00,1018.9600,1018.9600,1017.6800,1018.8900,600
2018-03-29 10:29:00,1018.1332,1018.5500,1017.4803,1018.1900,2680
2018-03-29 10:28:00,1016.9128,1018.3100,1016.0000,1018.3100,3430
2018-03-29 10:27:00,1017.6220,1018.0200,1016.4400,1016.9000,5983
2018-03-29 10:26:00,1017.4400,1017.4400,1014.9100,1016.7054,1590
2018-03-29 10:25:00,1018.2886,1018.9000,1017.4800,1017.4900,4480
2018-03-29 10:24:00,1017.0700,1018.8700,1016.8800,1018.6700,5854
2018-03-29 10:23:00,1014.7400,1017.9400,1014.7400,1017.2275,5184
2018-03-29 10:22:00,1015.9900,1015.9900,1013.8000,1013.8000,2150
2018-03-29 10:21:00,1017.2797,1017.9500,1015.8200,1016.8000,4348
2018-03-29 10:20:00,1015.4000,1017.4750,1015.4000,1017.4750,1900
2018-03-29 10:19:00,1015.8950,1017.3000,1015.1100,1015.2600,7300
2018-03-29 10:18:00,1016.6897,1016.6897,1015.0100,1016.1800,5900
2018-03-29 10:17:00,1016.2987,1017.1650,1016.2700,1016.5600,2320
2018-03-29 10:16:00,1017.1000,1017.7500,1016.3150,1016.6500,4279
2018-03-29 10:15:00,1016.5000,1017.6300,1016.5000,1017.5700,5686
2018-03-29 10:14:00,1016.0000,1017.9800,1015.9100,1016.1750,7963
2018-03-29 10:13:00,1014.4800,1016.0000,1013.7300,1015.8000,9535
2018-03-29 10:12:00,1013.1600,1014.4900,1012.9500,1014.4900,3787
2018-03-29 10:11:00,1011.2100,1012.9900,1011.2100,1012.3400,1826
2018-03-29 10:10:00,1010.6800,1011.0300,1009.7700,1010.6297,3976
2018-03-29 10:09:00,1012.9700,1013.0000,1010.4401,1010.4401,4737
2018-03-29 10:08:00,1012.8500,1013.6400,1012.0200,1012.0200,3840
2018-03-29 10:07:00,1012.8150,1012.9000,1011.7803,1011.8100,5510
2018-03-29 10:06:00,1010.7000,1012.2900,1010.6780,1012.2899,3000
2018-03-29 10:05:00,1010.5800,1012.1974,1010.3200,1010.5201,4263
2018-03-29 10:04:00,1009.7900,1011.2200,1008.6900,1010.5000,7300
2018-03-29 10:03:00,1010.5397,1010.6900,1009.7000,1010.2400,2280
2018-03-29 10:02:00,1008.5000,1010.5000,1008.1700,1010.2500,4833
2018-03-29 10:01:00,1009.1850,1009.6500,1008.1550,1008.8150,4226
2018-03-29 10:00:00,1007.3500,1008.8300,1006.8100,1008.8000,2500
2018-03-29 09:59:00,1007.2300,1008.4800,1006.1200,1008.1000,5899
2018-03-29 09:58:00,1008.5400,1008.5800,1006.1600,1006.7200,2500
2018-03-29 09:57:00,1010.4250,1010.4250,1007.9800,1008.8272,3240
2018-03-29 09:56:00,1009.5700,1012.2800,1009.5700,1010.2300,7252
2018-03-29 09:55:00,1006.3900,1009.6100,1006.2500,1009.6100,4870
2018-03-29 09:54:00,1006.1800,1006.7150,1005.6300,1006.3400,2693
2018-03-29 09:53:00,1006.0000,1007.9400,1005.9000,1006.4250,4240
2018-03-29 09:52:00,1006.2700,1007.3600,1005.1370,1006.0000,9750
2018-03-29 09:51:00,1004.9200,1006.7850,1004.6300,1006.7850,15070
2018-03-29 09:50:00,1007.0000,1007.8500,1004.0400,1005.4150,12725
2018-03-29 09:49:00,1007.0300,1007.1000,1005.5100,1006.4500,8989
2018-03-29 09:48:00,1006.0600,1007.3000,1006.0600,1006.4800,5006
2018-03-29 09:47:00,1008.0300,1008.0300,1005.4400,1006.0600,5900
2018-03-29 09:46:00,1010.1700,1010.1700,1007.8600,1008.3000,2700
2018-03-29 09:45:00,1004.8088,1010.3806,1004.8088,1010.3806,9162
2018-03-29 09:44:00,1007.2100,1007.2100,1004.1400,1004.3700,12105
2018-03-29 09:43:00,1009.2750,1009.2850,1007.2110,1007.2110,9556
2018-03-29 09:42:00,1010.4200,1010.7600,1008.1400,1009.2650,16119
2018-03-29 09:41:00,1011.5900,1011.9400,1010.0100,1010.2800,12000
2018-03-29 09:40:00,1010.5835,1012.5900,1010.0800,1012.5900,9650
2018-03-29 09:39:00,1009.8100,1011.2700,1009.7600,1009.8150,8484
2018-03-29 09:38:00,1012.8400,1012.8800,1009.4050,1009.8100,12190
2018-03-29 09:37:00,1011.4100,1013.1000,1010.5300,1012.8300,13840
2018-03-29 09:36:00,1011.9150,1012.9504,1010.2400,1011.1400,7240
2018-03-29 09:35:00,1010.2500,1012.7300,1009.2000,1011.4200,8561
2018-03-29 09:34:00,1010.6700,1011.4750,1009.6300,1009.9000,10875
2018-03-29 09:33:00,1013.6600,1013.7450,1009.6000,1010.6850,5506
2018-03-29 09:32:00,1009.7800,1013.8815,1007.5200,1013.0900,13503
2018-03-29 09:31:00,1010.3400,1010.9962,1008.8500,1009.5150,18239
2018-03-29 09:30:00,1011.2100,1011.2100,1009.8100,1009.8100,43730
